,sensor_1_mean,sensor_1_std,sensor_1_min,sensor_1_20,sensor_1_40,sensor_1_60,sensor_1_80,sensor_1_max,sensor_2_mean,sensor_2_std,sensor_2_min,sensor_2_20,sensor_2_40,sensor_2_60,sensor_2_80,sensor_2_max,sensor_3_mean,sensor_3_std,sensor_3_min,sensor_3_20,sensor_3_40,sensor_3_60,sensor_3_80,sensor_3_max,sensor_4_mean,sensor_4_std,sensor_4_min,sensor_4_20,sensor_4_40,sensor_4_60,sensor_4_80,sensor_4_max,sensor_5_mean,sensor_5_std,sensor_5_min,sensor_5_20,sensor_5_40,sensor_5_60,sensor_5_80,sensor_5_max,sensor_6_mean,sensor_6_std,sensor_6_min,sensor_6_20,sensor_6_40,sensor_6_60,sensor_6_80,sensor_6_max,sensor_7_mean,sensor_7_std,sensor_7_min,sensor_7_20,sensor_7_40,sensor_7_60,sensor_7_80,sensor_7_max,sensor_8_mean,sensor_8_std,sensor_8_min,sensor_8_20,sensor_8_40,sensor_8_60,sensor_8_80,sensor_8_max,sensor_9_mean,sensor_9_std,sensor_9_min,sensor_9_20,sensor_9_40,sensor_9_60,sensor_9_80,sensor_9_max,sensor_10_mean,sensor_10_std,sensor_10_min,sensor_10_20,sensor_10_40,sensor_10_60,sensor_10_80,sensor_10_max
868,-4.670388826852886,823.4450308943864,-8746.0,-462.0,-131.0,128.0,456.0,5838.0,-3.915251412476459,999.2853155301675,-11014.0,-536.0,-149.0,146.0,522.0,8237.0,2.197863368943851,727.1883171156104,-7236.0,-383.0,-107.0,109.0,382.0,6723.0,4.350327494541758,806.8628853169172,-6342.0,-560.0,-164.0,165.0,571.0,6427.0,0.3231977481625632,435.94678650065583,-5973.0,-244.0,-69.0,69.0,244.0,6590.0,-8.373760437326045,1093.9257559363011,-4770.0,-845.0,-258.0,256.0,836.0,6281.0,1.5552574123764604,60.14175186507985,-1167.0,-48.0,-14.0,15.0,51.0,1714.0,-0.49249179180346997,92.65418311006027,-478.0,-75.0,-22.0,22.0,75.0,2636.0,-0.830552824119598,805.7618880727173,-5251.0,-447.0,-128.0,131.0,451.0,6438.0,4.01553307444876,1766.6351550972179,-17223.0,-759.0,-213.0,217.0,786.0,18557.0
869,-2.2280295328411195,545.0473866570366,-2228.0,-447.0,-134.0,133.0,439.0,2106.0,-2.577740370993817,1719.0870105069855,-8721.0,-1392.0,-419.0,419.0,1392.0,9823.0,0.6638722687955201,511.2596697207158,-2157.0,-418.0,-124.0,125.0,422.0,2040.0,-1.7399543340944317,715.1574650092471,-2608.0,-601.0,-177.0,179.0,593.0,2889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5263912268128865,693.1863569351319,-2635.0,-665.0,-229.0,224.0,653.0,2665.0,-3.244862585623573,632.7309473290987,-3362.0,-512.0,-154.0,147.0,509.0,3374.0,2.118298028366194,517.0759313408531,-5689.0,-419.0,-121.0,125.0,424.0,4918.0,-10.135098380127731,630.7611126501696,-3093.0,-537.0,-158.0,152.0,513.0,2754.0,0.7144714254762421,1055.8872836965422,-4463.0,-861.0,-263.0,261.0,869.0,4351.0
870,3.7992866785553576,734.6659713526205,-2586.0,-600.0,-174.0,189.0,616.0,2484.0,-4.270362160630656,1076.6301215999881,-10978.0,-734.0,-209.0,213.0,724.0,9611.0,-5.202579957000717,736.9151328414025,-2816.0,-635.0,-194.0,189.0,628.0,2624.0,2.328511191480142,667.6680138326716,-2908.0,-554.0,-166.0,167.0,556.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.15603073282112,1756.9905125015894,-6905.0,-1489.0,-452.0,450.0,1425.0,6671.0,-8.24129597840036,1210.3505415685445,-11010.0,-974.0,-292.0,283.0,952.0,10653.0,-6.80246995883402,1531.9592873445513,-9364.0,-1313.0,-382.0,378.0,1258.0,6886.0,-0.8325861235646073,497.8627688317237,-2303.0,-413.0,-121.0,123.0,410.0,2753.0,8.5582406959884,1208.9952329843175,-4405.0,-1003.0,-295.0,300.0,1021.0,4753.0
871,3.0907651539141012,206.28121273692423,-1071.0,-160.0,-46.0,50.0,169.0,1141.0,-0.6458725687905201,476.12381456053475,-6857.0,-306.0,-89.0,89.0,310.0,5375.0,-0.226829552840786,178.32148799522184,-1010.0,-141.0,-41.0,42.0,142.0,1065.0,-1.1289645172580458,237.02885141098366,-1508.0,-186.0,-55.0,55.0,184.0,1550.0,0.16183063615606408,185.22591713115037,-2511.0,-128.0,-37.0,37.0,127.0,1820.0,0.8925017916368061,273.16746221065586,-1020.0,-229.0,-68.0,70.0,227.0,976.0,3.23077948700855,215.0375411176881,-961.0,-172.0,-53.0,57.0,185.0,1101.0,-3.003366610556491,272.2006594199629,-2564.0,-229.0,-68.0,66.0,223.0,3750.0,-0.7880035332744454,214.57110784869403,-1628.0,-162.0,-48.0,47.0,161.0,1323.0,3.08161530641156,653.7834285568078,-4376.0,-499.0,-152.0,149.0,512.0,2968.0
872,-20.07261545640906,1347.1634902305923,-4168.0,-1214.0,-367.0,361.0,1150.0,4224.0,3.714154764087265,1756.779882410181,-9284.0,-1417.0,-424.0,426.0,1430.0,9205.0,-11.168130531157814,1248.1271703095783,-3927.0,-1035.0,-297.0,308.0,1040.0,4611.0,12.721171313811437,1094.44864969533,-4218.0,-912.0,-285.0,286.0,939.0,3957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.182200912174014,1737.5752975849396,-6562.0,-1425.0,-427.0,425.0,1381.0,7144.0,-24.668855519074683,2109.973333304995,-18061.0,-1893.0,-544.0,610.0,1752.0,14137.0,17.739987666872217,2347.631829122508,-6890.0,-2084.0,-652.0,650.0,2076.0,6975.0,15.790509756726554,1168.6267032763894,-3876.0,-961.0,-284.0,305.0,1000.0,4264.0,-1.1435476075398743,1871.4880131801795,-6964.0,-1601.0,-496.0,471.0,1602.0,6481.0
873,5.991216813053116,374.8820553269903,-1129.0,-308.0,-89.0,89.0,318.0,1169.0,4.421692971783804,509.7918597219255,-5633.0,-348.0,-105.0,101.0,353.0,5315.0,1.907834869418843,344.49864601395257,-1142.0,-280.0,-83.0,84.0,289.0,1119.0,2.8545190913484775,340.85210329156524,-1148.0,-267.0,-78.0,79.0,285.0,1351.0,1.5113248112531459,130.09471079145854,-2009.0,-78.0,-23.0,23.0,80.0,2230.0,11.297678372027132,471.7226683509202,-1685.0,-378.0,-118.0,118.0,424.0,1624.0,15.373560440659322,609.2390538890322,-1835.0,-523.0,-162.0,202.0,542.0,1887.0,10.311094815086415,878.3024604988884,-19979.0,-558.0,-155.0,166.0,602.0,15583.0,0.832769453842436,355.6723025016315,-1563.0,-298.0,-87.0,89.0,301.0,1292.0,3.313311444809253,505.7688178252015,-2902.0,-426.0,-127.0,127.0,433.0,3047.0
874,-1.3323111281478641,337.17914667251796,-1874.0,-250.0,-74.0,72.0,243.0,2026.0,-0.6925551240812653,543.1820126127791,-8861.0,-330.0,-92.0,89.0,323.0,6576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0659322344627589,335.6777883420369,-3575.0,-258.0,-76.0,75.0,253.0,2243.0,-1.3915101414976416,209.3924777395813,-1583.0,-141.0,-40.0,39.0,138.0,1426.0,7.957517374710421,692.4232122133546,-2643.0,-571.0,-175.0,178.0,602.0,2239.0,0.9626339561007317,462.7783491446966,-2997.0,-368.0,-111.0,110.0,367.0,2734.0,-4.707554874085432,611.427622310629,-3612.0,-511.0,-153.0,151.0,500.0,3778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.740770987150214,758.2253991388053,-5919.0,-546.0,-153.0,161.0,557.0,6681.0
875,0.1249812503124948,605.7812448918837,-6792.0,-439.0,-132.0,130.0,444.0,5277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.73007116548058,1470.7136861301535,-4602.0,-824.0,-247.0,233.0,753.0,11982.0,2.8070474424199894,290.41864128266315,-1707.0,-231.0,-70.0,71.0,236.0,1609.0,2.484658589023516,815.8166709922093,-2881.0,-668.0,-203.0,204.0,687.0,2844.0,3.4463758937351043,555.8108604509617,-2340.0,-472.0,-140.0,146.0,487.0,2077.0,-10.407743204279928,686.10134821762,-2309.0,-607.0,-179.0,173.0,576.0,2294.0,0.7289378510358161,389.54666920762014,-1672.0,-332.0,-100.0,97.0,330.0,1591.0,-1.1869135514408093,897.6802948782748,-3309.0,-758.0,-224.0,223.0,749.0,3730.0
876,0.3711604806586557,383.52278168439364,-2641.0,-300.0,-89.0,86.0,301.0,3949.0,3.5684738587690203,527.5430832789095,-3054.0,-410.0,-121.0,122.0,410.0,3396.0,-4.579740337661039,305.493397657308,-2177.0,-250.0,-73.0,71.0,235.0,1867.0,-0.8658689021849636,311.44177868190593,-1687.0,-253.0,-76.0,75.0,249.0,1757.0,1.2885618573023783,219.23176388774795,-1685.0,-171.0,-50.0,51.0,172.0,1647.0,-3.2685121914634756,330.2253311250792,-1792.0,-279.0,-81.0,80.0,273.0,1312.0,7.444409259845669,467.39515549527295,-4123.0,-323.0,-95.0,101.0,346.0,4335.0,-2.179730337827703,379.8597473583295,-1642.0,-310.0,-94.0,90.0,308.0,1720.0,4.513441442642622,341.5081989598872,-1980.0,-267.0,-79.0,82.0,280.0,2128.0,-2.005916568057199,814.3806218317081,-6085.0,-628.0,-186.0,187.0,622.0,6711.0
877,0.5988233529441176,274.0986704417727,-2276.0,-177.0,-51.0,52.0,179.0,2957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7535041082648624,246.9357439472119,-2709.0,-169.0,-49.0,48.0,165.0,2165.0,-1.7905534907751537,313.34361423432324,-2991.0,-204.0,-59.0,59.0,200.0,3102.0,0.2953784103598273,171.10881060543667,-2358.0,-102.0,-29.0,29.0,102.0,3228.0,0.08536524391260146,736.060274035118,-10257.0,-532.0,-155.0,158.0,527.0,9495.0,-0.5132581123647939,399.45761268047823,-3766.0,-288.0,-84.0,86.0,291.0,3408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8882518624689588,294.29112484433847,-2441.0,-185.0,-55.0,51.0,182.0,3290.0,0.7105214913084782,522.367607900921,-5868.0,-329.0,-97.0,97.0,333.0,4925.0
878,3.14826419559674,427.672910159189,-1963.0,-338.0,-102.0,105.0,347.0,2518.0,2.2312128131197815,936.8714491628041,-10827.0,-566.0,-166.0,171.0,581.0,16019.0,-24.88526857885702,591.9117529692662,-3285.0,-507.0,-144.0,135.0,459.0,2470.0,-2.422209629839503,430.56867549717634,-2570.0,-344.0,-103.0,100.0,340.0,3127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.041932634456092,977.3710149724586,-6122.0,-838.0,-258.0,249.0,801.0,5213.0,-0.7159214013099782,765.6766719801324,-5530.0,-617.0,-185.0,184.0,615.0,4751.0,6.732704454925751,810.6045031242066,-3780.0,-679.0,-210.0,208.0,702.0,3067.0,-1.99611673138781,375.5437834681674,-2668.0,-286.0,-84.0,83.0,281.0,2380.0,-7.961017316378061,804.8213992124757,-4953.0,-660.0,-195.0,189.0,650.0,4243.0
879,-0.6789386843552607,329.30230070748934,-1477.0,-269.0,-81.0,76.0,255.0,1892.0,-1.9709838169363845,926.1106066455415,-7492.0,-643.0,-189.0,184.0,637.0,8610.0,-2.4702588290195164,270.9794512866516,-1286.0,-213.0,-62.0,62.0,211.0,1471.0,-1.9694505091581807,328.4420028204573,-1622.0,-266.0,-78.0,77.0,259.0,1903.0,-11.265753424657534,193.68408810756017,-643.0,-156.0,-42.39999999999998,31.0,140.20000000000005,690.0,-5.176713721437976,605.0312105903339,-2033.0,-509.0,-155.0,148.0,500.0,2408.0,-5.582690288495192,498.0087217104776,-2659.0,-413.0,-124.0,119.0,387.0,2366.0,4.091481808636523,500.98455157247196,-1860.0,-423.0,-131.0,129.0,424.0,1982.0,-1.4895585073582107,364.30803787701905,-2082.0,-295.0,-87.0,87.0,291.0,2132.0,-1.7096715054749088,622.7785774050218,-3272.0,-501.0,-151.0,146.0,502.0,3539.0
880,2.195030082831953,388.83939057486765,-1600.0,-317.0,-96.0,95.0,325.0,1521.0,2.743470942150964,437.95623916674276,-3211.0,-344.0,-104.0,105.0,353.0,4452.0,0.7144214263095615,339.24440466059156,-1585.0,-275.0,-83.0,83.0,279.0,1367.0,0.9985000249995833,362.8671713787548,-1865.0,-304.0,-89.0,94.0,309.0,1422.0,-0.30061165647239213,199.19398496890526,-1658.0,-161.0,-48.0,48.0,160.0,1467.0,-2.7746306880819525,718.792243726937,-2636.0,-596.0,-173.0,177.0,619.0,2987.0,-1.6691555140747654,477.82488147517626,-3685.0,-389.0,-116.0,112.0,380.0,4343.0,-0.6830386160230663,662.5180068499814,-4057.0,-548.0,-160.0,162.0,539.0,3833.0,-0.11364810586490225,313.73006268748384,-1810.0,-256.0,-73.0,76.0,255.0,1151.0,-3.8599856669055517,752.1615798122473,-3666.0,-618.0,-186.0,187.0,623.0,3495.0
881,-4.219279678672022,353.4090400168353,-1943.0,-276.0,-81.0,76.0,271.0,1753.0,2.0948817519708003,1044.5385563718153,-14792.0,-440.0,-120.0,122.0,444.0,12196.0,1.307578207029883,260.16300309114416,-1535.0,-198.0,-58.0,58.0,198.0,1501.0,-0.1490141830969484,315.48639893198504,-2338.0,-224.0,-64.0,62.0,223.0,1741.0,1.145980900318328,228.33582469516597,-1375.0,-156.0,-44.0,44.0,159.0,1885.0,-0.21247979200346662,345.3999316274568,-3737.0,-216.0,-64.0,64.0,219.0,4090.0,-2.0735987733537775,308.64469656299724,-5151.0,-225.0,-65.0,65.0,219.0,4205.0,0.506574890418493,337.82273610225224,-2671.0,-251.0,-73.0,75.0,253.0,3192.0,-2.1613756171031713,374.2966925741467,-2306.0,-271.0,-78.0,74.0,264.0,2170.0,-3.4241595973400445,1152.7869006682479,-15579.0,-686.0,-199.0,197.0,671.0,18733.0
882,-3.958950684155264,3051.297765038932,-32767.0,-672.0,-173.0,169.0,654.0,32767.0,-1.9299845002583291,396.0933076280746,-3164.0,-316.0,-94.0,93.0,313.0,2783.0,1.3860768987183547,408.08646476632185,-1795.0,-339.0,-104.0,104.0,347.0,2025.0,-0.041732637789370176,362.7874888852871,-1719.0,-297.0,-90.0,88.0,297.0,1948.0,1.8477692038466025,185.55937744757566,-859.0,-152.0,-44.0,45.0,153.0,1131.0,-9.519341344310929,583.7633423429476,-2528.0,-492.0,-148.0,141.0,469.0,2280.0,2.159930667822203,714.7700822794402,-3173.0,-582.0,-174.0,182.0,593.0,3454.0,-3.0826652889118513,800.6887534281622,-7002.0,-626.0,-190.0,188.0,639.0,6293.0,0.9749170847152547,339.6728372824394,-1585.0,-277.0,-83.0,83.0,282.0,1565.0,9.81843635939401,690.1793847260029,-2619.0,-565.0,-167.0,175.0,583.0,3024.0
883,1.0700988316861386,118.2134661790781,-644.0,-93.0,-27.0,28.0,95.0,680.0,0.8708854852419127,465.4337146638929,-4799.0,-279.0,-81.0,81.0,280.0,5451.0,-0.27901201646639223,120.14732859145761,-638.0,-96.0,-28.0,28.0,95.0,754.0,-1.1828969517174714,146.28433812777368,-1086.0,-110.0,-31.0,31.0,108.0,1100.0,-0.601406643222613,137.59324906169803,-2365.0,-56.0,-15.0,15.0,55.0,2146.0,-0.024682921951300812,263.4147757955303,-999.0,-222.0,-68.0,66.0,222.0,1185.0,-1.1298978350360827,204.13343771400574,-2075.0,-148.0,-43.0,44.0,145.0,2229.0,1.5280578657022383,252.99161280612444,-2943.0,-201.0,-60.0,60.0,206.0,2257.0,1.4656255729071181,161.2377388285558,-1312.0,-121.0,-36.0,37.0,124.0,1074.0,-1.016649722504625,283.79132775002796,-2586.0,-198.0,-58.0,57.0,194.0,2488.0
884,-26.031582806953217,6599.578799344126,-32767.0,-474.0,-128.0,125.0,459.0,32767.0,2.8819353010783155,4431.526213073813,-32767.0,-597.0,-166.0,167.0,594.0,32767.0,-16.33206113231446,5727.832353854879,-32767.0,-434.0,-119.0,120.0,431.0,32767.0,-6.666022232962784,6553.657855648728,-32767.0,-404.0,-113.0,114.0,410.0,32767.0,2.1039482675288745,2272.1277672212655,-32767.0,-197.0,-54.0,56.0,203.0,32767.0,-13.289728504524925,6466.484152772406,-32767.0,-1058.0,-291.0,287.0,1056.0,32767.0,46.17009716504725,7677.830373944691,-32767.0,-732.0,-194.0,191.0,741.0,32767.0,-17.168013866435558,7448.152015669404,-32767.0,-912.0,-249.0,253.0,958.0,32767.0,4.817957776820336,6623.019152642292,-32767.0,-423.0,-111.0,113.0,405.0,32767.0,-24.3509941500975,7835.028804956618,-32767.0,-891.0,-239.0,235.0,884.0,32767.0
885,0.09551507474875419,148.92117241475495,-1175.0,-101.0,-29.0,29.0,103.0,1153.0,1.5117748037532708,876.1520796826211,-21646.0,-257.0,-70.0,71.0,260.0,20883.0,-1.3602606623222946,445.08384862865273,-2692.0,-339.0,-95.0,94.0,340.0,2355.0,-2.0891318478025367,228.44040190397135,-1928.0,-158.0,-45.0,45.0,155.0,1505.0,-0.08463192280128665,180.13758640916245,-3539.0,-51.0,-14.0,14.0,51.0,3481.0,0.34352760787320213,272.5049139376188,-1373.0,-226.0,-67.0,67.0,223.0,1621.0,-2.2324294595090084,284.87186588999293,-1420.0,-230.0,-68.0,68.0,230.0,1530.0,1.6068898851685804,311.28993143348345,-4029.0,-243.0,-73.0,73.0,245.0,4031.0,1.1530474492091798,206.38860230017718,-1602.0,-142.0,-40.0,42.0,144.0,1709.0,-3.386760220662989,352.3597713238169,-3289.0,-195.0,-55.0,53.0,187.0,3062.0
886,-0.30451159147347545,430.27506270735125,-1865.0,-351.0,-102.0,102.0,350.0,2111.0,3.507708204863252,472.4734886157642,-3559.0,-355.0,-105.0,105.0,358.0,4044.0,0.6557724037932701,367.15518114105095,-1672.0,-301.0,-89.0,89.0,302.0,1437.0,-1.8733687771870469,345.71784781465857,-1557.0,-288.0,-87.0,86.0,286.0,1291.0,0.30702821619639675,226.38085769804712,-1713.0,-179.0,-54.0,52.0,177.0,1279.0,-9.777153714104765,535.7734676042667,-1966.0,-475.0,-141.0,135.0,446.0,2122.0,5.0217496375060415,501.734584825764,-2729.0,-417.0,-123.0,128.0,428.0,2385.0,-4.222829619506341,637.1610395440108,-3033.0,-550.0,-166.0,164.0,532.0,2176.0,1.1121302724708189,337.8662473464469,-1466.0,-268.0,-80.0,82.0,273.0,1921.0,-10.136031066148897,847.7317771728152,-4263.0,-687.0,-204.0,202.0,670.0,3957.0
887,-4.452559124014599,638.7435519988891,-2976.0,-537.0,-160.0,154.0,516.0,2543.0,-15.636489391843469,1885.6522600701962,-10928.0,-1522.0,-440.0,444.0,1467.0,9265.0,-3.129164513924768,603.0403962557181,-2757.0,-499.0,-148.0,145.0,487.0,2991.0,-4.9519174680422,794.6504138538088,-3325.0,-660.0,-200.0,192.0,643.0,3968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35187746870885483,756.7634582198413,-9144.0,-675.0,-217.0,221.0,673.0,8262.0,11.6531224479592,628.0685677195504,-3053.0,-487.0,-144.0,149.0,512.0,3183.0,-7.352010799820003,533.5085656010294,-3399.0,-445.0,-134.0,131.0,434.0,2710.0,2.3227468536193934,724.6474304687782,-3303.0,-581.0,-170.0,174.0,589.0,3048.0,-10.248379193680105,1177.6723209039978,-5015.0,-987.0,-294.0,285.0,946.0,5714.0
888,4.20439659339011,612.6542976165294,-2297.0,-506.0,-162.0,149.0,516.0,2099.0,-1.110431492808453,383.5630438898103,-5097.0,-225.0,-64.0,64.0,226.0,4343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736171063815603,385.4203882686179,-2109.0,-307.0,-93.0,95.0,328.0,1896.0,0.4362427292878452,156.59538490148083,-1350.0,-99.0,-29.0,29.0,101.0,1536.0,-25.633189446842554,2501.6108216835864,-9315.0,-2107.0,-614.0,630.0,2059.0,8886.0,-16.77163713938101,624.7084957398434,-2294.0,-537.0,-160.0,151.0,500.0,2893.0,-9.949784170263829,948.6990142092812,-3894.0,-805.0,-247.0,242.0,796.0,7340.0,4.6748887518541355,386.0837795318283,-1557.0,-312.0,-96.0,98.0,316.0,1783.0,-7.653955767403876,719.4692985583577,-3913.0,-580.0,-170.0,170.0,559.0,3906.0
889,-0.8838352694121765,545.3095311889679,-8448.0,-328.0,-95.0,93.0,327.0,6453.0,-1.6788220196330061,1151.3936836545745,-13837.0,-633.0,-178.0,180.0,626.0,16759.0,2.010949817503042,636.5881448498948,-4037.0,-328.0,-90.0,89.0,358.0,2911.0,2.398910018166364,306.3070849406058,-1774.0,-228.0,-67.0,67.0,236.0,2248.0,-0.33256112398126697,233.31796694908644,-2756.0,-159.0,-47.0,47.0,159.0,2831.0,-0.6157064048932518,502.2959699380157,-6152.0,-353.0,-104.0,102.0,352.0,6947.0,-3.0004999916668056,499.0082902114468,-2673.0,-399.0,-116.0,114.0,391.0,2549.0,0.778120364660589,681.6315556456753,-4081.0,-508.0,-147.0,147.0,504.0,4306.0,1.8592253004065113,344.2612501457275,-2448.0,-253.0,-76.0,76.0,259.0,2877.0,-2.2294795086748556,594.5688252744831,-4141.0,-403.0,-115.0,114.0,396.0,5525.0
890,6.597423376277062,799.9421139761922,-3085.0,-653.0,-198.0,207.0,675.0,2669.0,-7.09393176780387,1052.0204023576014,-6274.0,-849.0,-261.0,255.0,831.0,5918.0,-5.138164363927268,823.0426255326154,-3107.0,-696.0,-204.0,206.0,691.0,3058.0,1.386726887885202,771.0477835645565,-3480.0,-634.0,-193.0,191.0,643.0,3062.0,-0.4176430392826786,304.9043054053485,-1690.0,-237.0,-70.0,69.0,232.0,1784.0,-2.5588740187663537,507.3497167680576,-2100.0,-424.0,-127.0,125.0,416.0,2410.0,3.751737471042149,460.9725351160892,-2120.0,-372.0,-110.0,113.0,387.0,2120.0,-6.955167413876436,654.7775064274355,-10129.0,-526.0,-160.0,151.0,506.0,8355.0,-5.939189075276069,941.1976622429125,-3565.0,-781.0,-235.0,234.0,791.0,4004.0,2.3317611373143783,1205.1504145262159,-5719.0,-982.0,-297.0,297.0,1001.0,5892.0
891,-0.507891535141081,321.51343239210786,-3814.0,-214.0,-63.0,61.0,210.0,3668.0,-0.6955884068598857,541.8284311926668,-8625.0,-268.0,-78.0,75.0,264.0,7164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450275828736188,283.32092643146535,-2283.0,-201.0,-59.0,60.0,204.0,2265.0,-0.3916268062198963,183.35720181989572,-2057.0,-107.0,-30.0,30.0,106.0,2234.0,0.3877768703854936,787.7222826245674,-2998.0,-642.0,-190.0,190.0,648.0,3122.0,1.1412976450392494,430.0015423243358,-3266.0,-328.0,-100.0,98.0,326.0,2789.0,-0.6568723854602423,725.4489449034196,-4144.0,-598.0,-175.0,181.0,591.0,4772.0,-1.1823636272728788,309.41772709874346,-2105.0,-223.0,-66.0,64.0,219.0,2371.0,2.283945267578874,598.1016809236912,-4889.0,-396.0,-119.0,114.0,397.0,4726.0
892,-5.619389676838719,839.761236453576,-4780.0,-551.0,-156.0,152.0,542.0,5135.0,0.6641555974067099,1058.4621783937246,-7661.0,-675.0,-192.0,194.0,682.0,8586.0,6.302511624806253,699.6266101775477,-4406.0,-457.0,-131.0,136.0,465.0,3928.0,2.5576407059882333,690.5858640422587,-4170.0,-493.0,-143.0,145.0,496.0,3292.0,1.7935367743870936,477.9229425045659,-3512.0,-346.0,-100.0,103.0,347.0,3769.0,-10.283761937301046,972.4975573120128,-3506.0,-807.0,-241.0,239.0,787.0,3550.0,1.2281461975633738,57.18542586864579,-238.0,-46.0,-14.0,14.0,49.0,1713.0,-0.06254895751737471,87.39427996668992,-395.0,-72.0,-22.0,22.0,73.0,2644.0,-0.6310728154530758,756.1002570804611,-4916.0,-519.0,-147.0,148.0,522.0,4341.0,13.659972333794437,1610.179168171226,-10963.0,-992.0,-283.0,283.0,1019.0,11561.0
893,0.6497725037916035,561.0347913501645,-5690.0,-352.0,-99.0,99.0,352.0,5194.0,1.7460542324294595,816.5872021777401,-7887.0,-498.0,-144.0,145.0,501.0,8932.0,-31.869085515241412,559.954019074579,-2115.0,-428.0,-108.0,105.0,369.0,1630.0,-1.3516774720421327,275.5929875817369,-2339.0,-224.0,-67.0,65.0,221.0,2543.0,-0.1321311311478142,193.61310417360636,-1028.0,-153.0,-46.0,45.0,152.0,1027.0,-0.10523157947367544,239.4938818135646,-959.0,-201.0,-58.0,58.0,197.0,857.0,0.9347510874818753,186.69859201176425,-815.0,-155.0,-46.0,48.0,158.0,736.0,-0.3598940017666372,188.50205385481115,-833.0,-158.0,-48.0,46.0,157.0,846.0,1.7673372110464824,265.2280020418746,-1258.0,-210.0,-61.0,63.0,213.0,1349.0,-0.30229496175063747,607.2484564955523,-2780.0,-487.0,-140.0,139.0,483.0,3122.0
894,2.6518391360143996,455.3617004265141,-2375.0,-362.0,-108.0,111.0,371.0,2725.0,5.486441892635122,1038.255581116878,-14738.0,-566.0,-165.0,166.0,587.0,22645.0,-3.0761987300211664,496.79740169106276,-3247.0,-361.0,-106.0,106.0,357.0,2778.0,0.4266428892851786,435.8238286159657,-2958.0,-328.0,-100.0,97.0,335.0,2919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93041782636956,805.932329050183,-3159.0,-656.0,-192.0,202.0,694.0,2740.0,14.741920967983868,601.6344490170967,-2691.0,-481.0,-150.0,156.0,520.0,2225.0,-22.1401309978167,749.2148891092462,-2599.0,-644.0,-194.0,184.0,594.0,3028.0,2.4507424876252064,425.7856833875768,-4315.0,-316.0,-93.0,94.0,321.0,2926.0,-9.91492083799776,767.8443218045911,-4103.0,-635.0,-194.0,184.0,607.0,3768.0
895,-4.791786803553274,848.5435934174953,-4950.0,-642.0,-190.0,187.0,630.0,6889.0,-3.7947867535541073,820.5595599976185,-7670.0,-510.0,-144.0,146.0,507.0,7454.0,1.5397410043165947,503.7361960306784,-2897.0,-356.0,-105.0,106.0,363.0,2954.0,-0.9243012616456392,561.5089509849948,-3721.0,-431.0,-128.0,126.0,431.0,3204.0,-1.004947235420782,286.3780536974389,-2049.0,-185.0,-52.0,52.0,184.0,1823.0,3.2412293128447858,840.5183226680979,-3284.0,-704.0,-216.0,215.0,703.0,3311.0,1.5871902134964417,57.58690651447305,-279.0,-46.0,-14.0,14.0,49.0,1681.0,-0.9419009683171947,108.44090029956531,-1620.0,-72.0,-20.0,22.0,70.0,2592.0,-0.6824886251895802,542.6604605412548,-3214.0,-400.0,-116.0,113.0,403.0,2984.0,4.597206713221446,1005.8681146426997,-7032.0,-692.0,-196.0,198.0,690.0,7209.0
896,-3.4982250295828403,573.949604757259,-2437.0,-472.0,-143.0,141.0,463.0,2800.0,-2.006533224446259,1803.781328697397,-10518.0,-1436.0,-427.0,424.0,1424.0,9134.0,0.5128914518091365,530.0162150707981,-2633.0,-434.0,-126.0,129.0,430.0,2345.0,1.1467975533741104,715.7377394107298,-3342.0,-576.0,-169.0,170.0,578.0,3142.0,-1.6858385693571774,370.7875731929062,-2071.0,-301.0,-87.0,88.0,299.0,1848.0,-0.741987633539441,679.4244522965797,-2093.0,-635.0,-211.0,208.0,631.0,2135.0,6.64260595656739,542.2112681425043,-2778.0,-443.0,-133.0,138.0,452.0,2335.0,-0.2780953650772487,463.6349835395056,-4975.0,-376.0,-112.0,116.0,376.0,4802.0,2.1453524328480453,671.5730127868551,-3196.0,-545.0,-161.0,166.0,552.0,2844.0,-3.13983100281662,1155.908960766504,-4551.0,-949.0,-284.0,276.0,938.0,5060.0
