segment_id,time_to_eruption
1455182484,25995288.407379627
145520060,28699506.32217124
1455356970,1376784.032434388
145715195,38005101.30581508
1458455285,32782714.0580887
1458603236,27526888.81500781
1458936125,42232872.044276
1459243003,8677647.129973331
1459246056,25541333.88670639
1460070291,35478035.82007343
1460169620,21354320.489559345
1460569717,21702580.017910898
1461203988,23091280.987150013
1461864942,30666562.679197848
1462225246,30925191.279520795
1462703823,39233056.5194394
1462817998,23984601.887316342
1463170775,32385038.18823284
1463760928,39225685.26464157
1464067272,10182146.501881806
1464195846,27054967.458796665
1464514902,26994174.078862227
1464708932,27689804.868267328
1465034134,24455095.12872687
1465451180,42128791.41259814
1465861460,27188901.23323371
1466277585,27820122.52327534
1466336547,10887656.309662065
146639315,29512355.19298302
1466475920,26198045.978134774
1466552052,8207988.163855583
146707180,4772298.388905161
1467315489,1794392.598307389
1467504794,30485282.496106364
1467774105,1761268.8708885708
1467926978,20968575.57757209
1468498855,25375803.208423454
1468756529,31406364.543843616
1468837100,29734892.477743488
1469204842,24494202.655978616
1469397484,27443464.319018796
1470490836,41939040.97742725
1471965451,15874317.083576024
147247985,19168363.52996209
1472570933,11586011.98105206
1473178642,20838284.02752821
1473251410,9067827.777591811
1473643009,26262936.30591999
1473837408,27383746.639434118
1474802,21954114.27360209
147575332,35634012.01009375
1476140509,29425116.04966153
1477932383,37816573.595602565
1478935003,8254959.279653796
1478952559,6450054.915028528
1478980435,31804153.854719505
1479056032,32122606.941601645
1479278993,22509827.19629847
1479662815,7852632.560331468
147999969,34244063.903604425
1480015090,24407866.225130465
148026391,4105754.3203417603
1482745022,39480887.19424764
1483015352,14665285.295891576
148410925,6692810.888665984
1484715800,40308898.63344685
1485059126,36939607.76707577
1485202068,38752250.11791559
1485243196,30677739.9691534
1486005454,10068845.524438187
1486161499,28770410.312983397
1487039870,37125811.68360374
1487875108,30631105.111568466
1488207903,21741989.260669436
1488818130,29590398.589579865
1488897987,31273184.35257814
1489045165,8643760.375784567
1489524392,28195401.39098943
1489736180,22236263.631222185
1490288364,28503911.47363508
1490288902,9946140.449917184
1490625839,30887271.09564416
1490651570,19724644.840112947
1490897298,34261927.492945224
149171657,-566870.1057688437
1491755263,7867105.406162064
1491892661,30597533.223851018
1492918944,16072944.256827144
1493463657,21856408.472565133
1493878265,24587800.985891256
1494913704,21560990.115476936
1494979825,15130646.772910656
1495228614,31410569.764759574
1496209271,12683798.27060526
1496403230,27201279.792869482
1496431582,28700612.021926742
1496818965,21339405.486700673
1497112088,18936664.660259794
1497690655,32169964.187497064
1497910262,7269379.08252618
1498112374,28935265.559159633
1498169227,1294794.8581441015
1498186855,8964087.02341048
1499101002,26643024.40964735
1499334485,28702731.29434411
1499664523,18303117.412702676
1500504787,33495289.355905116
150118880,25404458.11534301
1501373094,21669426.32416405
1501992544,24343351.48606602
1502235439,11661619.745644331
1502579060,33385492.26817505
1502922499,21642788.120124504
1503406074,7427160.41747989
1503432444,32754469.983000327
1504136393,39409411.93080841
1504335188,14044383.827886619
1505394276,24658459.997054126
1507234262,33355331.989173878
1507486833,30926749.760552607
1508068557,38516935.012426496
1508148479,15453789.118004216
150829925,24469381.23430041
1508354345,22637732.22648202
1508472508,22856149.32219774
1508618122,41558439.06962922
1508620001,21078381.25288332
1508977923,20565894.43403039
150927985,26213445.11429284
1510354639,25823349.8246451
1510914490,20049559.190807164
1510993504,22763821.108614847
1511322652,30006834.36164726
1511962884,21866241.614730757
1512838723,10081198.147306796
1512850495,35189218.340158515
151287602,7754109.154483255
1512952666,8214319.735314455
1513024405,26218796.147899937
1513150371,35268983.15784998
1513205058,28907786.859293047
1513799265,40094773.92113334
1514310552,20015672.56026147
1515153743,19043536.51165834
1515393570,36495746.060571484
1515398187,10224271.213844312
1515410962,11249317.335920207
1516521442,21395301.061418205
1516995529,22872218.319919743
151713753,24812488.110065103
1517727396,28461453.399519034
151860794,17906035.70276124
1518628,25254138.915958315
1518950329,22890707.588867348
1520168665,8097252.879244288
1520337338,38225817.10819631
1520411749,6115757.486261317
1520491105,8479346.35281261
1520792821,36880943.27710535
1521747050,24849799.377995837
1522018871,26816603.01667172
1522299531,28250930.91172728
1522696687,39103448.5456384
1523028462,24579054.391733684
1523056472,24370535.592821375
1523815176,31004241.853140514
1523816365,29103635.97410518
1524065031,45261428.98084637
1525514359,36120294.32547653
1525673866,39444657.157108985
1525718774,30469873.953918494
1525895247,29250232.269318327
1526710922,26455495.98401888
1527135891,20757031.262714542
1527754900,870308.5270487936
1529987878,11909345.386017213
15300104,29304820.4581676
1531401673,24940624.527580377
1532305303,32233884.60725685
1532453604,10717108.848190924
1532574065,23252006.47113021
1532618037,22536603.71214844
1533170890,15012974.240669202
1535753001,1366434.5283297217
1536013291,4767186.389676961
1536554162,30609114.86366335
153701520,25224435.959285725
1537295793,23554454.674159784
1537612792,2101049.147634719
1538419481,33037168.96496751
1538735914,34809701.132509276
1538838475,19081689.877807193
1539063785,25178608.07928073
1539077803,28130298.72710571
1539121708,33350325.950362902
1539317937,31744198.977469206
15394025,22189315.631017163
1540321364,5320179.172501087
1541403568,34302820.81573738
1541594952,35250974.41683784
154166047,37579938.91211282
1542174621,26912362.928653315
1542688402,31857265.609884597
1542854880,32128146.644846212
1543187222,4518049.08717005
1543337964,25887419.303342946
1544649896,19197745.55460213
1545376775,1339809.3345947636
1545502551,5515047.23848321
1545726270,5654440.640691718
1546030151,38396189.64413185
1546335052,10334087.800067617
1546987078,35739970.52789083
1547132498,25012953.613114588
1547383980,17011587.753455777
1548275506,27071087.380043857
1548384292,45215585.20943846
1548807993,31356399.002718713
1549569005,32917965.48982705
1549752262,18574989.05951896
1549969321,30252101.529165078
1550073112,2408420.4369659843
15501420,26064472.892688222
1550321694,22266216.16652081
1550488966,7042953.238972275
1551124200,19061641.14431806
1551955168,37545227.6993252
1554262431,31739985.7731435
1555003570,2173873.731513949
1555358776,35368184.21332349
155607716,35559024.22479461
1556749829,25797647.5277509
1558011585,40075751.512941465
1558111862,9590252.224727346
1558388215,1304296.0460387997
1559382509,5753447.077185585
1560371932,15584047.639522126
1560596813,29612066.690855257
1560979740,32223660.558445033
1561964580,8139787.852369252
1562930353,13139826.238096837
1563551205,2106922.4618893964
1564077863,27448649.000799693
1564610733,33916209.64073307
1564773163,5517528.340065306
1565659681,19088766.495367147
1565917267,34945241.4452804
1566091785,31370653.70347273
156617626,15235173.875952696
1567215159,37812014.12641059
1567240868,28964756.623819638
1567987915,26878160.359858047
156923482,8893318.627454082
1569292827,15671043.439284192
1569586027,47206311.04696299
1570294420,28212706.01774678
1570996551,12634942.669912886
1571629834,25994070.40342866
1571989859,41522545.02613425
1572077556,32324518.115165878
1572313523,32271470.49686896
1573265064,27867002.53783561
1574093529,27289741.15166193
1574658840,25851837.50849505
1575193398,13142519.293874314
1575699398,2043310.2231192198
1575838105,25079936.624350235
1575878213,2961823.2742704623
1576075401,29489755.28550325
1576476901,18587250.298590824
1576583373,27696061.415411
1577081676,31631786.71638242
1577342554,26377283.28806327
1577749325,29551857.63126279
1578003606,36054054.20191776
1578058220,13273875.098858003
1578211263,39960115.47513408
1578389721,27364983.630028997
1580349042,29687121.928169094
1581008259,13169367.327058177
1581277867,28912103.541950423
1581661244,7685396.541383181
1581911837,43540271.99689806
1582641302,17360113.130041182
1583049009,1882922.0539366046
1583469297,8858645.76138292
1583575125,15971452.281836163
1584275682,21154151.71708651
1584525412,19165704.525163233
1585175837,20332064.90985386
158600441,42187228.61959006
1586020132,32080302.960568532
1588262518,21194568.465943802
1588391099,21737512.36371923
1588680127,34165071.94976951
1589054049,23615163.846080873
1589504167,35788796.902101584
1589536656,11310581.851174068
1589815086,32436929.166309793
1589818388,13494123.585327469
1590107406,22158462.562873818
1590896438,24526346.268586643
1591270263,28459156.438374043
1591896245,17950339.78872135
1592028463,25449705.217666585
1592142915,32124474.47826373
1593073950,22248232.156114962
1593670014,5037991.164053716
1594680718,35123734.9657227
1596032191,40230111.87838379
1596975846,20610092.145156335
1597037969,30092924.947779883
159728104,11169329.664073424
1597972696,13005595.053706907
1598413478,16205458.746016407
1598640111,22500413.088866875
1599199896,26177283.807437167
1599535626,8597894.403306969
1600289088,43086383.00739823
1600786919,18765621.804554787
1601182773,28313416.435665406
1601435645,32432949.613445356
1602223918,27979913.21245492
1602905225,14164425.885936327
160304623,32537808.03233059
1603564643,1596950.2208967262
1604075745,16734153.530560948
1604682698,4503063.6533632185
1604827486,2642198.197983696
1604997608,1182124.1832653221
1605583525,24160045.46081093
16056728,17757262.259676214
1606256479,29100679.626444448
1606735239,18998718.55979341
1607839214,2601807.7587270574
1608162606,28750228.808952946
1608936559,35667578.02506514
1609335109,14654418.93769944
1609533346,44835498.20087205
1610679388,10664395.533345459
1611086980,8040242.237562635
1611412719,22756606.154123683
1611903434,37374695.76703851
1612001071,36016963.8282263
1612378786,5983170.906757314
1614449749,28796448.088981863
1615434918,41300625.59120897
1615579402,4868949.43909942
161634165,2705258.2951029576
1617349975,21038616.925638422
1617513368,37607848.84464435
1618392128,34496455.296742834
1618625554,37450844.377665035
1618925523,31142318.356745806
1619163114,25782888.95816816
1619221407,15577474.453891823
1619860105,22593624.10369025
1619916038,11813091.818793837
1620285867,6078074.683147894
1620428700,18490029.47118801
1620546331,40506904.702398
162074135,16836398.258878168
1620780544,25980899.09029432
1621385832,15610908.443514686
1621723918,35874027.965591766
1623317210,29362247.031024862
1623442846,28355286.13440147
1623956255,-957898.880106524
1623999136,31129433.356507335
1624345201,31566406.01410604
1624372288,12445463.249616526
162470245,10779500.991220718
162473826,34366545.13338209
1624946114,25665532.545635812
1625034248,27976511.14814293
162519695,26474322.090744674
1625745624,20136017.981078047
1626202772,7601606.519477165
1626915631,20253250.86246517
1627335941,28240424.504056796
1628179902,4403701.3788283765
1628229717,16237801.351121409
1628413179,33849219.190076835
1629408654,23835736.283959746
1629483578,8396650.941640424
1629630320,28025483.936988283
1629689447,2632597.648746191
1629811500,26525913.419759877
1630776219,19902724.286732726
1631086595,5805839.418399592
1631468294,28017593.440729957
1631711806,41948082.71050426
1632100990,28552893.94469033
1634285282,28805760.0497498
1634326347,26084205.3844742
1634360802,29838373.87870903
1634424569,24328764.085809797
1634480723,23242509.11645987
163451209,38124613.92887746
163476947,27778741.075932045
1635784610,23864193.14188437
1636010620,25281652.26061727
1636236422,16276897.104102803
1636839556,23481816.002896022
1637566181,23447500.646815427
1639452758,2734390.972543758
1639567332,2645342.735241745
1639902716,31974737.90174327
1640268888,19160826.880281344
1641830703,32669601.391831234
1641954963,21557665.68560477
1643809761,37778496.83008305
1644590740,9232356.607117029
1644658450,24940625.522186905
164485476,25246917.45736559
1644902098,14629778.421667343
1645190894,9623540.879767584
1645642446,24943112.809548695
1646024876,25017049.42247047
1646955799,6884008.876252574
164704160,8530122.177621074
1647300577,30402437.93506382
1648296438,18875749.41672114
1648696068,13848391.873905366
1648788779,33873466.10582607
1648850145,14244505.447551947
1648874386,21029130.248702828
1649389583,25604930.482714854
1649578950,32638087.58319229
1649903157,27895877.930614725
1651389423,-1095873.615932471
1651583380,12564575.357696528
1651774395,33558468.2195628
1652980170,29063410.865760338
1653291955,27066307.989972875
1654870677,36127090.082840405
1655275723,24178358.295780115
1655348994,3925114.7342094867
1655475911,23221651.63917329
1656259852,29374726.89352301
1656399146,23563312.455509786
1656925167,30759588.035153657
1657320721,23204390.64217174
1657929016,17046487.421527218
1657968878,26128671.338973038
1658078764,35911137.65128981
1658184508,28658138.220604394
1658596830,18015996.94750902
1659335465,21973881.021400172
1659962584,25291654.79821325
1660244527,24756433.957728155
166025874,26379855.285658162
1660602691,23367195.648235027
1660661980,40624880.9127882
1660799803,48423602.56673977
1661154530,25295556.87094138
1661430557,30793471.427680016
1661524777,31942254.323682595
1661526202,11765505.105770357
1661638929,19549852.414791685
1661763697,33782610.44211484
1662173870,31841724.215957515
1662268738,25629731.909030847
1662687419,24010021.885714278
166359850,13311387.651806466
1663794609,24592353.941500947
1664392747,16226474.961802423
1665260315,25989033.049359847
1665388352,29428013.971528523
1665430610,8688035.626910662
1665520868,31850524.86402954
1666964510,36738322.6712703
1667198396,11064495.513116295
1668010195,21017180.971686143
1668145206,31204211.98778638
1670185458,13940599.36689817
1671252065,32044011.82093568
1671609576,30047124.145986766
1672768888,43532937.10880289
1673268347,32711354.653105438
1673625048,21479485.308669638
1674295644,14462994.374057334
1675650279,30607453.452288114
1676614556,31673946.994150214
167710205,28689416.34186038
16772170,23191718.532960515
1677283833,9887940.097666807
1677800417,26497466.902457464
167894616,20743605.63832289
1679874568,28074709.112266477
1680042910,33094327.79043497
1680431277,31653474.74373037
168061802,31799061.417687107
1681004836,6025965.970256303
1681182451,31701093.521287855
1681527450,25122034.41538388
1681633280,35776903.15838735
1682023828,32036641.294818714
1682147975,26583272.24995372
1682484424,40246259.775749825
1682593981,19809462.46157417
1683132366,36203488.54514046
1683302272,21471228.22303969
1683825449,4057420.9638253795
1684089827,38358549.531249024
168418573,11156754.187191254
1684326948,27465822.434530098
1684933908,31749191.8705183
1685019931,27479787.376751147
1685242429,32878159.38592887
1686360114,11767472.456744274
1686946930,23161166.87774658
1687509482,15664628.350849548
168767737,44205465.37672163
1689485714,10551837.83385068
168971389,17889144.185440183
1690036617,30905363.789941713
1690103774,9946415.791465312
1690638243,2270119.711292608
1691469020,31055631.31467004
1692142371,27099645.013826754
1693072720,37316969.56811964
1693143731,32316313.69961765
169373282,40709664.86989819
1693921711,16440557.842817485
1694030992,33522755.30436884
1694575431,4856867.896601749
1695242036,26181894.400693487
1695279540,10956441.577165129
1695338074,28823244.964965675
1695946599,11870443.207149697
1696258620,31842907.574218385
1696996524,37688026.6696722
1697079567,26625639.439452745
1697222465,5137691.211277174
1697657827,4080878.955541584
1697785095,30933817.75889924
169780169,28171900.298885096
1698542566,26980769.81407224
1699141889,16868243.784792267
1699258551,18094790.3231119
1699600971,24823701.248187553
1699815038,26466150.721389946
1699926293,22802816.70139538
1699985892,36824924.594923526
1700066296,14714860.698827656
1700782638,31247515.77375207
1701344440,34299852.71654512
170141525,27072598.64408207
170304451,16309130.03838777
170324231,17741354.10795997
1703389207,31208112.858167626
1703579897,10856775.06173428
1703761748,14172153.720096719
1705645428,32458668.993693404
1706108287,28817181.889924407
170636008,18150170.7147632
1706429174,29235736.706483066
1706429422,4254343.752855029
1706528456,30864497.86332738
1706713696,10561679.882090053
1706899314,30372160.85988073
1707876109,10854514.974915646
1708616629,15163207.210698785
171128613,19501767.533732258
1711387065,26590178.63118265
1711679486,20788516.215405155
1712287962,25876754.44063218
1713060234,22875791.083663225
1713718675,21862168.057159718
1715044834,22137670.96205479
1715364070,47160586.46586962
1715364074,35544182.703199856
1715443472,15031346.549164621
1715557437,30559099.873792145
1715687089,15549014.485345995
1715793101,294459.4367061708
1716034916,34166708.33547042
1716347823,31766060.359323643
1716526774,18811649.319211848
1716645489,12285892.699526034
1716969091,47530526.37987965
1717221114,12194838.734109009
171737219,16167889.379227366
1717415379,3977740.394475264
1717484811,15239262.109222721
1717798416,38288124.917351015
171810378,22980071.226054106
1719235086,35973967.74069613
1719245626,5950127.4463101225
1719433737,27390064.94109215
1719597797,31410980.24439835
1719726780,29030713.361500543
1720208457,24966126.27996063
1720253120,20396915.703496937
1720293161,34172306.412077285
1720454415,30309443.759828128
1720670372,36002654.27196693
1720735340,25994419.17153756
172079595,21267340.418247968
1721503729,20565758.014169835
172176256,23641378.369769108
1721991763,24628821.88788212
1722509757,23132729.019383237
1722759514,9804792.935502859
1723032775,23072018.561892126
1723087216,26896370.42192747
1723127195,35142795.19705199
1723316358,31053401.727759797
1723515721,20758844.896650277
1723732316,9607089.378544549
1723776969,11122815.3512156
1724289263,27025676.395276383
1724299406,10818815.716349801
1726121040,3959866.9349444155
1726323286,20021209.295996066
1726812579,28342921.321202364
1727827807,22648523.67233023
1728660440,9031985.754990455
1729926080,10747590.701481089
1731066898,33744473.65178572
1731714122,36959706.650874004
1732695189,4639530.772995709
1733209033,18100745.625468846
1733596939,18120811.996566284
1733612481,14322727.079828521
1733911532,13439451.699123105
1734295674,41728976.337866575
1735813288,30845468.58019732
1735819387,9554059.739141485
173596008,12562817.117049923
1736527312,46505331.80550773
1736532886,20983073.25223143
1736854089,23173876.836209632
1736887256,12704381.663880846
173709392,26406446.194415294
1737668345,33490670.92272307
1738403576,35851321.673261926
1738764422,19555620.5578872
1739802388,24220949.41943088
1740328011,18813607.088929255
1740823378,44077189.02310748
1741209207,25762077.10589418
1741955384,29698113.6220114
1743369462,41114926.109948605
1743489729,42558635.388903424
1743555255,38066642.62584537
1743644366,9933487.335955301
1744142334,21528830.62086278
174440162,22635672.096143857
1744568592,33640950.40106342
1745740570,36313075.546084985
174632671,40384645.11810248
1746627122,18190100.317418426
174665938,42367049.29423503
1747740263,25604655.50313574
1747934768,13367746.659402886
1748740759,25450870.81509239
1748860795,25562916.447572146
1748955950,32371414.969642557
1749512862,17480560.01062579
1749998093,13554237.675209513
1750605999,25280899.190033622
1750651686,27694759.71202227
1750993698,2174326.528256024
1751148179,36426426.61084027
1751474541,25974297.97514812
1751562628,26375486.11516032
1751929672,15024175.367304154
175210054,36319737.78984505
1752203871,11835171.400306711
1752478532,31449925.845661648
1753268302,28119217.64800805
1754092095,14653184.761250354
175496162,27821068.56366185
1755540451,28300140.791951396
1755887993,33121697.035997093
1755961125,20606516.5940479
1756609825,5893747.02045172
1756765333,9602523.24217048
175688626,31888158.7417795
1757430442,16600583.674327845
1757773372,30016291.54677366
1757905171,25228424.634137634
1757957502,32539372.376357276
1757976565,19305729.54749456
1758074328,20530698.133303747
1758611649,25162703.00140112
1759099392,38009068.766510785
1759406556,33317412.855564833
1759818483,34601125.61281549
1760522040,19634030.730523035
1760560295,31243734.610681906
1760782229,23237099.45620194
1761888205,22875475.795246806
176208627,16044743.220484076
1762452214,15010384.168167608
1762520288,28060034.06022509
1762800686,13654837.038516765
1763620369,20288026.666127816
1763883518,34818101.70945089
1764135151,29663188.876707308
1764657278,28319989.23390771
1765523027,27966833.272045515
1765653499,37899204.04726855
176610965,31853560.467239924
1766443401,32661150.063175097
1766534340,35478246.851784654
1767292193,16743763.472647788
1767607190,29665857.4187815
1767609008,35231454.826470606
1768119102,27587540.08769366
1768985902,6706277.347138331
1769065012,27369113.15762748
1769298661,31292499.4442223
1769476908,22832680.00472505
1769603534,30449298.117852733
1769646417,1032534.8690120847
1769799537,22226226.38666549
1770019322,28948955.906573292
1770106786,26234291.804055862
177172682,29063110.32944151
1772505459,24766333.12858279
1773683784,37571758.899598144
1773949014,7258479.772242234
1774723599,32254394.64849569
1775136122,10623892.19332529
177550234,39649793.92045615
1775647481,34667881.072592854
1775801651,32613739.573195957
1775813844,24638334.432726517
1776451314,557986.5153607198
1776691317,19893558.588021137
1776713737,16863145.376618505
1777396091,47616360.57275589
1779391530,8947208.195359925
1779689959,17138429.011338964
1780386598,23118313.952374484
1781467903,46841066.93017941
1781550495,5440392.264771213
1781647655,24915112.937738433
1781778742,38392382.45212398
1782053877,33553608.593425818
1782769219,24655274.174709704
1783227362,30171259.0256336
178388505,16972828.1890747
1783998777,31239048.031080443
1784654137,8761399.73195712
1785316234,24236090.667125855
1786190716,38542315.09530216
1786373879,33999205.884369604
1786546007,27537673.788586337
1787166170,8926385.411508134
1788115924,21486207.858145796
1788257639,25087013.66039569
1788393935,32990544.186382744
1788462973,29187744.348955147
1788475055,27506645.91948346
1789035596,12813286.766285446
1789379263,23688559.45090522
1789674628,9918155.130694725
1790237967,25522462.01710925
179172057,24992198.37761432
1791796685,23168148.81540945
1791813636,38403836.83902048
1791845986,34542383.90865377
1792156909,11428007.192220239
1792246519,25135271.997186672
1792578983,38814071.39204962
179274595,31213229.803347092
1793124953,2691839.3222401273
1793159751,29931732.61633431
1793898002,29247168.370503582
1794463173,21936362.85458171
1794819627,31151950.39779762
1794934646,29607404.668534502
1795292478,15025080.791648332
1795338519,24133838.477893542
179557243,28468671.162846368
1795671462,33705326.56316654
1795904391,26526351.938576505
179602059,15386628.01632307
1796325099,23049588.048269887
1796633847,15024990.27275162
1797486117,25590174.576929484
1797680186,26243511.337155085
179779377,15943377.499106286
1798318472,36708401.607574776
1798616699,20655790.783878874
1798763550,36422103.55591592
1799121124,29535271.58426093
1799317581,5166908.343636736
1799700929,17972581.604399294
1800167155,33131100.674659822
1800755038,12607791.195789063
1801472008,33865763.36547447
1802083169,7962343.516405679
1803024456,20565952.66209879
1803649716,14869234.94132636
1804722097,15812887.861021098
1805163148,8343532.6428204
180533806,13071387.156457365
1806062532,8985688.802791547
1806978810,25588085.906301264
1807322886,30362219.571243186
180780074,36793572.05627685
1808333342,24093477.48099525
1808636333,18486265.830418807
1809434679,15432648.599873105
1809643885,30513553.514180712
1810181081,39435446.7259753
181020879,35943089.29318681
1810569276,36303561.85261639
1811138058,38878245.78731296
1811447173,24451491.122277547
1811597681,21392501.19132898
1811799403,11872322.539906295
1812243383,20297194.149429236
1812530029,23528471.372010086
18127665,26723985.7412455
1812973892,30245382.19381162
1813996452,4243867.12004271
1814163394,27619794.99856744
1814395807,28251700.1290215
1814422403,29372835.05363078
1815679485,24334179.428768985
1815898226,38278068.96493774
1816130376,18328319.999347072
181652593,30851447.214953333
1816632503,15005968.92299497
1817132723,27903433.974326137
1817257889,17441715.61264903
1818084116,12335920.55584832
1818783494,24963965.19334393
1819063548,29545551.354648203
1819304269,22276254.578213945
1820656773,5338667.815981994
1821157338,11331932.695728365
182217869,1342538.4123803524
1823143377,29712687.115777105
1824108386,30780697.66712635
1824522400,27141003.545207243
1824572000,34635257.64187973
1824945831,40620205.47327994
18251110,24296902.28054536
1825538395,26281901.82917964
182597807,18755094.083323807
1826374500,40199363.56810413
182643837,14136177.722184261
1826449212,27489969.58664911
1826501432,18866513.32018326
1826711868,23346358.684084184
1828778344,25795672.799326908
1828920318,24303569.72141737
1829212447,29712161.272592988
1829317537,20933383.253298335
1830620007,29452580.715913434
1831234213,37059926.98038807
1831669972,29993760.05510042
1831684091,3349830.2251818934
1831908817,30036725.80030337
1832071910,27170483.59721135
1832091009,27560418.00011406
1832426496,23489584.785867643
1833056456,27684163.198829953
1834871313,39025962.994114675
1835005464,33844800.406250946
1835067453,42950215.728358194
1835099392,23070735.533173364
1835455190,14671331.804694196
1835564874,24510916.37749772
1835654817,4321802.3184920745
1836284955,36636972.26053929
1836428949,23127123.192732945
1836595133,26536534.441917405
1837119233,24746675.15230446
1838224308,4470139.257927084
1838686470,6919157.262247689
1838711796,8536499.301703254
1839299575,7395348.418960151
1839726831,5370858.711861809
1839790504,28478750.41411443
184072039,5041585.503281475
1841216352,15987443.731858794
1841261584,24470857.861532036
1841507406,12045103.455063146
1841591861,34783229.67722601
1842229161,31106104.469176106
1843093978,14759478.16560724
1843142280,8136430.786989114
1843620759,29743926.36282861
1843632563,15325030.80551669
1843833141,37469444.21806594
1844551215,13099169.923446406
1844739598,32580987.790006388
1845121712,28008255.1795008
1845769876,2702097.68463781
1846684619,26118546.33678612
1846840995,19894833.536218245
1847968967,10420738.051524034
1849119005,23423972.843715053
1849317504,29309415.797321834
1850082750,47308739.39160636
1850210479,24170842.182765342
1850591968,28405831.456336863
1851032672,18444637.528257325
1851161121,10531219.306896139
1851390140,25350869.152081057
1851898052,29071351.928398944
1852767260,21679968.638504993
1853223684,1336834.4132459802
1853276328,20080366.39863418
1853859222,17567158.182562742
1854335056,12387911.604297824
1854574855,9820086.494462753
1854887250,26829457.128788512
1855064415,30640273.666017
1855661855,29866623.516751323
185567792,27364362.265185896
1855826168,7870044.535005295
1855935175,15463733.49598005
1856167517,8621140.610480383
1856417656,35809765.12400511
18571830,26000233.804176882
1857763337,13211445.012142738
1858289655,30732303.662104357
1859064021,19065853.695664674
1859988202,36584177.80925804
1860710944,17220020.37451763
1861285891,2515871.8264952716
1861660050,21538754.46032463
1862166743,23565525.30361481
1862271399,26372777.562714674
1862435137,6871491.449989065
1863453539,25471799.80950811
1863501017,37053595.00637109
1863760997,7588546.121169364
1864620519,35218590.85163495
18648159,2921788.270313137
1865504994,6472149.544868058
1865633574,25029100.931283418
1865737747,12089143.630081205
18657417,18473348.906333517
1865843606,27529294.829258543
1865913355,45943471.0235366
1866698002,18975456.394843005
1867486262,35163995.9569077
1867686081,10968751.89105348
1868044102,32672037.745394405
1868055015,40382261.98064547
1868929278,24348358.664594952
1870037465,29543738.67092714
1870454237,35323421.48611747
1870701794,22983397.996447336
1871043808,31577897.889791302
1871191112,20270151.71893511
1871968542,36608199.968881704
1872192743,17032618.735823702
1872198951,25779209.006177146
1872225344,28785839.208273254
1872804096,27346222.53456126
1873270781,10727525.920904066
1874004596,2502448.897743911
1875657758,32157367.816497464
1876671297,24814993.07984805
1876949337,12813387.632770577
1878582672,30230454.006769028
1878733954,24101953.319246482
1878896337,28501856.017522354
1878955525,30626564.48570458
1878970870,31566119.41264983
1879087982,25669624.604693484
1879296448,21486843.539594013
1880040804,15321623.492409656
1880204801,29579439.576930486
1880398218,32686615.030781176
1880583834,34225155.29617102
1880939208,24352481.797804747
1881764531,25751137.17057251
1882712565,29787514.50396182
188273373,19119456.968856737
1882911072,17918865.13356506
1882922899,23123680.612893466
1883441517,35394052.722730935
1884723388,36442521.01592039
1884798253,11158305.147831075
1884830819,16643245.407053882
1885439679,13496118.96832179
1886082746,23603872.791956566
1886132728,38298290.70984746
1886518658,36141570.197183065
1886807659,21631914.634067155
188702805,16685189.128219422
1889513659,13237914.43480057
1890758946,21890241.36265012
1891060441,25850190.025155365
1891540960,38637995.166686684
189170487,6359716.34815407
1892420880,9794722.974396043
1892458643,22360468.645727884
1892613199,24275661.700724293
1893038040,19978539.163711615
1893068646,21080478.261772186
1894753062,1707798.6339679281
1895468753,17040463.441417936
1896442715,34457082.95621918
1897667816,35155902.157143764
1897950727,27557906.66696977
1898096379,33076409.166155044
1898489833,21581401.688203286
1898739617,12878583.830664009
1899472468,34117753.720002614
1899800878,12178876.762576135
1901160328,36754959.457883246
1901341944,36234679.66847346
1901451204,5278337.8140971875
1901468420,12275729.317261012
1901510262,22075048.82830574
1902781091,6985329.296349111
1903117847,31345679.566459164
1903754009,12369723.243478796
1903980729,32692306.84466506
1904636663,374343.9944565131
1905116359,34315799.45311891
1905595447,13078057.009698754
1905774586,27839571.45939919
1905853958,37496027.00100889
1906018481,9451346.179892842
1906047568,32720335.212913573
1906128718,10325237.87402706
1906382584,33056885.091180123
190677969,24807100.128700577
1907774691,30634275.19096168
190780422,35088133.482008755
1909294870,24274921.755850926
1909648876,29381594.75537712
1910060762,40941488.766805716
1910316118,22504647.14290157
1914551582,3064876.3288323204
1915120001,37765801.981059685
19158067,24851414.236171123
191585691,33479882.08991584
1916098264,9479279.248404447
1916256571,7138718.402983527
1916359061,34750368.18726371
1916369926,23606692.822899435
1917116333,40446852.91739768
1917179195,39721055.516633816
1917587480,19150575.76885397
191762753,30193504.73722666
1918223103,32177695.556189906
1918985323,32188910.361376658
1919474054,13635591.364508493
1919798312,24298256.784302086
1920366592,21492929.437842783
1921190791,37416949.05586643
1921235346,10408810.699018827
1921309861,9072637.391958423
192155472,5563917.623545954
1922746186,5935615.165903699
1922928795,32493633.97667647
192314279,31097191.17808511
192366411,18581042.394263986
1923797563,30027080.606530912
1924495284,21972656.176725514
1924743413,35085327.50975093
1924922539,27132007.99766372
1925239253,21321184.83940087
1925624997,28324484.22958149
1925715598,31881405.162020568
1926320424,16586113.520385614
1926480333,18369416.54699159
1927139239,42473150.44178446
192728586,31677081.417021316
192793377,32501131.055728205
1928407573,47465828.878883
1928431667,13349600.391558427
1929164473,32942324.891725477
1929846898,26738724.45800226
19300115,25802112.004052605
1930072891,25531577.037553623
